mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	19	36	36	2.0	0	0	2/4	2	1	iii		D	I		iii		iii							m	0	0	4, 1, 5		4	4
20	20	38	38	2.0	0	0	2/4	2	1	IM65		D	I		IM65		I	M	65					MM7	0	0	4, 1, 5, 0		0	4
21	21	40	40	2.0	0	0	2/4	2	1	iii	vi/V	D	I		iii		iii							m	0	0	4, 1, 5		4	4
22	22	42	42	3.0	0	0	2/4	2	1	V.vii%65/V		D	V		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
23	23	45	45	2.0	1/4	1/4	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	47	47	1.5	1/4	1/4	2/4	2	1	Ger2		D	V		Ger2	Ger	vii	o	2	b3	V			Ger	0	0	-3, 6, -4, 0		6	-3
25	25	97/2	97/2	1.5	1/8	1/8	2/4	2	1	ii7		D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
26	26	50	50	1.0	0	0	2/4	2	1	V(6)		D	V		V(6)		V			6				M	0	0	1, 5, 4		1	1
26	26	51	51	0.5	1/4	1/4	2/4	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
26	26	103/2	103/2	0.5	3/8	3/8	2/4	2	1	V7(9)		D	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
27	27	52	52	2.0	0	0	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
28	28	54	54	2.0	0	0	2/4	2	1	IV7		D	V		IV7		IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
29	29	56	56	2.0	0	0	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
30	30	58	58	2.0	0	0	2/4	2	1	iv%7		D	V		iv%7		iv	%	7					%7	0	0	-1, -4, -7, -3		-1	-1
31	31	60	60	8.0	0	0	2/4	2	1	I|PC}		D	V		I		I					PC	}	M	0	0	0, 4, 1		0	0
35	35	68	68	2.0	0	0	2/4	2	1	bIII.I{		D	bIII		I		I						{	M	0	0	0, 4, 1		0	0
36	36	70	70	2.0	0	0	2/4	2	1	I(#4)		D	bIII		I(#4)		I			#4				M	0	0	0, 4, 6		0	0
37	37	72	72	2.0	0	0	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
38	38	74	74	1.0	0	0	2/4	2	1	I(9)		D	bIII		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
38	38	75	75	1.0	1/4	1/4	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
39	39	76	76	2.0	0	0	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
40	40	78	78	2.0	0	0	2/4	2	1	iii(#4)		D	bIII		iii(#4)		iii			#4				m	0	0	4, 1, 10		4	4
41	41	80	80	2.0	0	0	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
42	42	82	82	1.0	0	0	2/4	2	1	iii(9)		D	bIII		iii(9)		iii			9				m	0	0	4, 1, 5	-1	4	4
42	42	83	83	1.0	1/4	1/4	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
43	43	84	84	2.0	0	0	2/4	2	1	V		D	bIII		V		V							M	0	0	1, 5, 2		1	1
44	44	86	86	1.0	0	0	2/4	2	1	V(9)		D	bIII		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
44	44	87	87	1.0	1/4	1/4	2/4	2	1	V		D	bIII		V		V							M	0	0	1, 5, 2		1	1
45	45	88	88	2.0	0	0	2/4	2	1	iii/V		D	bIII		iii/V		iii				V			m	0	0	5, 2, 6		5	5
46	46	90	90	1.0	0	0	2/4	2	1	iii(9)/V		D	bIII		iii(9)/V		iii			9	V			m	0	0	5, 2, 6	0	5	5
46	46	91	91	1.0	1/4	1/4	2/4	2	1	iii/V		D	bIII		iii/V		iii				V			m	0	0	5, 2, 6		5	5
47	47	92	92	2.0	0	0	2/4	2	1	I.V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	94	94	1.0	0	0	2/4	2	1	V7(6)		D	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
48	48	95	95	1.0	1/4	1/4	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	96	96	2.0	0	0	2/4	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
50	50	98	98	1.0	0	0	2/4	2	1	V43(2)/IV		D	I		V43(2)/IV		V		43	2	IV			Mm7	0	0	1, -2, 2, 4		0	1
50	50	99	99	1.0	1/4	1/4	2/4	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
51	51	100	100	2.0	0	0	2/4	2	1	V7/IV/IV	V7/V/bIII	D	I		V7/IV/IV		V		7		IV/IV			Mm7	0	0	-1, 3, 0, -3		-1	-1
52	52	102	102	1.0	0	0	2/4	2	1	V7(9)/V/bIII		D	I		V7(9)/V/bIII		V		7	9	V/bIII			Mm7	0	0	-1, 3, 0, -3	1	-1	-1
52	52	103	103	1.0	1/4	1/4	2/4	2	1	V7/V/bIII		D	I		V7/V/bIII		V		7		V/bIII			Mm7	0	0	-1, 3, 0, -3		-1	-1
53	53	104	104	2.0	0	0	2/4	2	1	vii%65/bIII		D	I		vii%65/bIII		vii	%	65		bIII			%7	0	0	-1, -4, 0, 2		2	-1
54	54	106	106	1.0	0	0	2/4	2	1	V7(96)/bIII		D	I		V7(96)/bIII		V		7	96	bIII			Mm7	0	0	-2, 2, 1, -4	0	-2	-2
54	54	107	107	1.0	1/4	1/4	2/4	2	1	V7(9)/bIII}		D	I		V7(9)/bIII		V		7	9	bIII		}	Mm7	0	0	-2, 2, -1, -4	0	-2	-2
55	55	108	108	2.0	0	0	2/4	2	1	I/bIII{		D	I		I/bIII		I				bIII		{	M	0	0	-3, 1, -2		-3	-3
56	56	110	110	2.0	0	0	2/4	2	1	I(#4)/bIII		D	I		I(#4)/bIII		I			#4	bIII			M	0	0	-3, 1, 3		-3	-3
57	57	112	112	2.0	0	0	2/4	2	1	IM7/bIII		D	I		IM7/bIII		I	M	7		bIII			MM7	0	0	-3, 1, -2, 2		-3	-3
58	58	114	114	1.0	0	0	2/4	2	1	I(9)/bIII		D	I		I(9)/bIII		I			9	bIII			M	0	0	-3, 1, -2	-1	-3	-3
58	58	115	115	1.0	1/4	1/4	2/4	2	1	V7/IV/bIII	It6/V	D	I		V7/IV/bIII		V		7		IV/bIII			Mm7	0	0	-3, 1, -2, -5		-3	-3
59	59	116	116	2.0	0	0	2/4	2	1	I/V		D	I		I/V		I				V			M	0	0	1, 5, 2		1	1
60	60	118	118	2.0	0	0	2/4	2	1	I(#4)/V		D	I		I(#4)/V		I			#4	V			M	0	0	1, 5, 7		1	1
61	61	120	120	2.0	0	0	2/4	2	1	IM7/V		D	I		IM7/V		I	M	7		V			MM7	0	0	1, 5, 2, 6		1	1
62	62	122	122	1.0	0	0	2/4	2	1	I(9)/V		D	I		I(9)/V		I			9	V			M	0	0	1, 5, 2	3	1	1
62	62	123	123	1.0	1/4	1/4	2/4	2	1	V7|HC}		D	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
63	63	124	124	2.0	0	0	2/4	2	1	VII.V[I6{		D	VII	V	I6		I		6				{	M	0	0	4, 1, 0		0	4
64	64	126	126	4.0	0	0	2/4	2	1	V+(#7)	V6(+6)/iii	D	VII	V	V+(#7)		V	+		#7				+	0	0	1, 5, 9	6	1	1
66	66	130	130	1.0	0	0	2/4	2	1	#viio7/biii	V6(2)/biii	D	VII	V	#viio7/biii		#vii	o	7		biii			o7	0	0	2, -1, -4, -7		2	2
66	66	131	131	1.0	1/4	1/4	2/4	2	1	V6/biii		D	VII	V	V6/biii		V		6		biii			M	0	0	2, -1, -2		-2	2
67	67	132	132	2.0	0	0	2/4	2	1	V+(#7)	V6(+6)/iii	D	VII	V	V+(#7)		V	+		#7				+	0	0	1, 5, 9	6	1	1
68	68	134	134	4.0	0	0	2/4	2	1	V6/biii		D	VII	V	V6/biii		V		6		biii			M	0	0	2, -1, -2		-2	2
70	70	138	138	1.0	0	0	2/4	2	1	#viio7/ii	V6(2)/ii	D	VII	V	#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
70	70	139	139	1.0	1/4	1/4	2/4	2	1	V6/ii		D	VII	V	V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
71	71	140	140	1.0	0	0	2/4	2	1	#viio7/bii	V6(2)/bii	D	VII	V	#viio7/bii		#vii	o	7		bii			o7	0	0	0, -3, -6, -9		0	0
71	71	141	141	1.0	1/4	1/4	2/4	2	1	V6/bii		D	VII	V	V6/bii		V		6		bii			M	0	0	0, -3, -4		-4	0
72	72	142	142	1.0	0	0	2/4	2	1	bii		D	VII	V	bii		bii							m	0	0	-5, -8, -4		-5	-5
72	72	143	143	1.0	1/4	1/4	2/4	2	1	V6/ii		D	VII	V	V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
73	73	144	144	1.0	0	0	2/4	2	1	ii		D	VII	V	ii		ii							m	0	0	2, -1, 3		2	2
73	73	145	145	1.0	1/4	1/4	2/4	2	1	V6/biii		D	VII	V	V6/biii		V		6		biii			M	0	0	2, -1, -2		-2	2
74	74	146	146	1.0	0	0	2/4	2	1	biii		D	VII	V	biii		biii							m	0	0	-3, -6, -2		-3	-3
74	74	147	147	1.0	1/4	1/4	2/4	2	1	V6/iii		D	VII	V	V6/iii		V		6		iii			M	0	0	9, 6, 5		5	9
75	75	148	148	2.0	0	0	2/4	2	1	I6	iii	D	VII	V	I6		I		6					M	0	0	4, 1, 0		0	4
76	76	150	150	1.0	0	0	2/4	2	1	ii7(4)		D	VII	V	ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
76	76	151	151	3.0	1/4	1/4	2/4	2	1	ii7		D	VII	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
78	78	154	154	1.0	0	0	2/4	2	1	ii7(6)		D	VII	V	ii7(6)		ii		7	6				mm7	0	0	2, -1, 5, 0		2	2
78	78	155	155	3.0	1/4	1/4	2/4	2	1	ii7		D	VII	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
80	80	158	158	1.0	0	0	2/4	2	1	ii		D	VII	V	ii		ii							m	0	0	2, -1, 3		2	2
80	80	159	159	3.0	1/4	1/4	2/4	2	1	ii7		D	VII	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
82	82	162	162	1.0	0	0	2/4	2	1	ii		D	VII	V	ii		ii							m	0	0	2, -1, 3		2	2
82	82	163	163	1.0	1/4	1/4	2/4	2	1	ii7]}		D	VII	V	ii7		ii		7				}	mm7	0	0	2, -1, 3, 0		2	2
83	83	164	164	1.0	0	0	2/4	2	1	I.V[V{		D	I	V	V		V						{	M	0	0	1, 5, 2		1	1
83	83	165	165	1.0	1/4	1/4	2/4	2	1	I6		D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
84	84	166	166	2.0	0	0	2/4	2	1	V+		D	I	V	V+		V	+						+	0	0	1, 5, 9		1	1
85	85	168	168	2.0	0	0	2/4	2	1	I6		D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
86	86	170	170	1.0	0	0	2/4	2	1	ii7(4)		D	I	V	ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
86	86	171	171	3.0	1/4	1/4	2/4	2	1	ii7		D	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
88	88	174	174	2.0	0	0	2/4	2	1	ii%7		D	I	V	ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
89	89	176	176	2.0	0	0	2/4	2	1	V7(9)		D	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
90	90	178	178	1.0	0	0	2/4	2	1	V7(139)		D	I	V	V7(139)		V		7	139				Mm7	0	0	1, 5, 2, -1	4, 3	1	1
90	90	179	179	1.0	1/4	1/4	2/4	2	1	V7(9)		D	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
91	91	180	180	1.0	0	0	2/4	2	1	V43(9)/IV		D	I	V	V43(9)/IV		V		43	9	IV			Mm7	0	0	1, -2, 0, 4	2	0	1
91	91	181	181	1.0	1/4	1/4	2/4	2	1	V43/IV		D	I	V	V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
92	92	182	182	1.0	0	0	2/4	2	1	V43(13)/IV		D	I	V	V43(13)/IV		V		43	13	IV			Mm7	0	0	1, -2, 0, 4	3	0	1
92	92	183	183	1.0	1/4	1/4	2/4	2	1	V43/IV]		D	I	V	V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
93	93	184	184	1.0	0	0	2/4	2	1	V7(9)/bVII	V7(9)/IV/IV	D	I		V7(9)/bVII		V		7	9	bVII			Mm7	0	0	-1, 3, 0, -3	1	-1	-1
93	93	185	185	3.0	1/4	1/4	2/4	2	1	V7/bVII	V7/IV/IV	D	I		V7/bVII		V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
95	95	188	188	2.0	0	0	2/4	2	1	vii%43		D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
96	96	190	190	1.0	0	0	2/4	2	1	vii%43(13)		D	I		vii%43(13)		vii	%	43	13				%7	0	0	-1, 3, 5, 2	1	5	-1
96	96	191	191	1.0	1/4	1/4	2/4	2	1	vii%43		D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
97	97	192	192	1.0	0	0	2/4	2	1	V7(9)/vi		D	I		V7(9)/vi		V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
97	97	193	193	3.0	1/4	1/4	2/4	2	1	V7/vi		D	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
99	99	196	196	2.0	0	0	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
100	100	198	198	2.0	0	0	2/4	2	1	IVM65		D	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
101	101	200	200	2.0	0	0	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
102	102	202	202	3.0	0	0	2/4	2	1	vii%65/V		D	I		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
103	103	205	205	2.0	1/4	1/4	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	104	207	207	1.5	1/4	1/4	2/4	2	1	Ger2		D	I		Ger2	Ger	vii	o	2	b3	V			Ger	0	0	-3, 6, -4, 0		6	-3
105	105	417/2	417/2	1.5	1/8	1/8	2/4	2	1	ii7		D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
106	106	210	210	1.0	0	0	2/4	2	1	V(6)		D	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
106	106	211	211	0.5	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
106	106	423/2	423/2	0.5	3/8	3/8	2/4	2	1	V7(9)		D	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
107	107	212	212	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
108	108	214	214	2.0	0	0	2/4	2	1	IV7		D	I		IV7		IV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1
109	109	216	216	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
110	110	218	218	2.0	0	0	2/4	2	1	iv%7		D	I		iv%7		iv	%	7					%7	0	0	-1, -4, -7, -3		-1	-1
111	111	220	220	8.0	0	0	2/4	2	1	I|PC}		D	I		I		I					PC	}	M	0	0	0, 4, 1		0	0
